parent_id,child_id,parent_user,edge_type,source,child_date_unix,parent_date_unix,time_inverted
30344,71040,AlexBeroza,local,query,1784563860,1296379620.0,False
25275,71040,copperhead,local,query,1784563860,1266009720.0,False
68359,70998,Zenboy1955,local,query,1783210980,1718902020.0,False
68316,70998,Zenboy1955,local,query,1783210980,1717708680.0,False
67749,70998,Zenboy1955,local,query,1783210980,1706873340.0,False
67706,70998,Zenboy1955,local,query,1783210980,1705635060.0,False
66850,70998,Zenboy1955,local,query,1783210980,1691734320.0,False
66669,70998,Zenboy1955,local,query,1783210980,1686646560.0,False
65450,70998,Zenboy1955,local,query,1783210980,1662136020.0,False
70316,71000,musikpirat,local,query,1783212840,1764201300.0,False
67888,71000,musikpirat,local,query,1783212840,1709249100.0,False
67462,71000,musikpirat,local,query,1783212840,1700990100.0,False
44119,71000,musikpirat,local,query,1783212840,1383835260.0,False
69845,71012,thatcrazylittleasian,local,query,1783240980,1750007700.0,False
67354,71012,thatcrazylittleasian,local,query,1783240980,1698487140.0,False
61714,71012,thatcrazylittleasian,local,query,1783240980,1590995520.0,False
69689,71013,bblohowiak,local,query,1783244340,1745480640.0,False
69083,71013,bblohowiak,local,query,1783244340,1731062640.0,False
69011,71013,bblohowiak,local,query,1783244340,1730011440.0,False
68702,71013,bblohowiak,local,query,1783244340,1723452780.0,False
70117,71015,mactonite,local,query,1783291680,1760046180.0,False
68808,71015,mactonite,local,query,1783291680,1726348020.0,False
68787,71015,mactonite,local,query,1783291680,1725705960.0,False
46577,71015,mactonite,local,query,1783291680,1404905100.0,False
6982,71015,mactonite,local,query,1783291680,1157122800.0,False
71022,71033,Javolenus,local,query,1784345820,1783736400.0,False
70779,71033,NiGiD,local,query,1784345820,1776577260.0,False
70634,71033,bblohowiak,local,query,1784345820,1771742460.0,False
66049,71012,thatcrazylittleasian,local,query,1783240980,1675670280.0,False
64520,71012,thatcrazylittleasian,local,query,1783240980,1640265900.0,False
61984,71012,thatcrazylittleasian,local,query,1783240980,1595147280.0,False
52721,70882,AirFlow,local,query,1779420780,1452277440.0,False
69974,70991,mindmapthat,local,query,1783205460,1754047320.0,False
69492,70991,mindmapthat,local,query,1783205460,1740303480.0,False
61751,70991,getatmic,local,query,1783205460,1591551540.0,False
61670,70991,mindmapthat,local,query,1783205460,1590336720.0,False
61535,70991,admiralbob77,local,query,1783205460,1588619760.0,False
56746,70991,Reiswerk,local,query,1783205460,1508917200.0,False
47263,70991,mindmapthat,local,query,1783205460,1409664000.0,False
36728,70991,mindmapthat,local,query,1783205460,1334235480.0,False
29674,70991,SackJo22,local,query,1783205460,1292283240.0,False
17037,70991,Songboy3,local,query,1783205460,1223333340.0,False
17036,70991,Songboy3,local,query,1783205460,1223333040.0,False
69292,70998,Zenboy1955,local,query,1783210980,1735965360.0,False
69124,70998,Zenboy1955,local,query,1783210980,1732310880.0,False
68723,70998,Zenboy1955,local,query,1783210980,1723999740.0,False
68580,70998,Zenboy1955,local,query,1783210980,1720648260.0,False
69868,70862,NiGiD,local,query,1778824740,1750695360.0,False
69855,70862,Javolenus,local,query,1778824740,1750232400.0,False
58446,70862,SiobhanD,local,query,1778824740,1538894460.0,False
58326,70862,alsajo,local,query,1778824740,1537014000.0,False
70847,70863,Karstenholymoly,local,query,1778838900,1778346900.0,False
34118,70863,F_Fact,local,query,1778838900,1319769180.0,False
34117,70863,F_Fact,local,query,1778838900,1319769060.0,False
33325,70863,snowflake,local,query,1778838900,1315088280.0,False
70636,70877,mindmapthat,local,query,1779276420,1771744140.0,False
69759,70877,Apoxode,local,query,1779276420,1747699980.0,False
66345,70877,bblohowiak,local,query,1779276420,1682607600.0,False
30761,70877,projectquestion,local,query,1779276420,1298987340.0,False
69002,70882,Beluga,local,query,1779420780,1730001960.0,False
68976,70882,debbizo,local,query,1779420780,1729985220.0,False
62660,70882,AirFlow,local,query,1779420780,1606680000.0,False
55171,70882,AirFlow,local,query,1779420780,1480519440.0,False
28643,70653,Citizen_X0,local,query,1772164440,1286249940.0,False
70611,70667,MalreDeszik,local,query,1772667720,1771641840.0,False
67929,70667,NiGiD,local,query,1772667720,1709850900.0,False
57325,70667,mwic,local,query,1772667720,1519558020.0,False
36236,70667,coffeeeurope,local,query,1772667720,1331586720.0,False
6475,70667,solos_to_use,local,query,1772667720,1152844200.0,False
70535,70695,SpinOpel,local,query,1773971700,1769574660.0,False
70303,70695,SpinOpel,local,query,1773971700,1763898060.0,False
62446,70695,Rhonin,local,query,1773971700,1603436760.0,False
7015,70695,williamberry,local,query,1773971700,1157487480.0,False
4917,70695,lotagblanco,local,query,1773971700,1144442820.0,False
3555,70695,bradsucks,local,query,1773971700,1136899140.0,False
70772,70777,Javolenus,local,query,1776567600,1776237660.0,False
70769,70777,NiGiD,local,query,1776567600,1776088980.0,False
69552,70777,admiralbob77,local,query,1776567600,1742058660.0,False
56746,70777,Reiswerk,local,query,1776567600,1508917200.0,False
17079,70639,derekmwright,local,query,1771761840,1223584020.0,False
14200,70639,Neurowaxx,local,query,1771761840,1205521800.0,False
13494,70639,djlang59,local,query,1771761840,1201543560.0,False
48808,70644,NiGiD,local,query,1771885500,1421343780.0,False
47224,70644,orrisroot,local,query,1771885500,1409466600.0,False
47221,70644,simdh85,local,query,1771885500,1409441880.0,False
47080,70644,JeffSpeed68,local,query,1771885500,1408358940.0,False
45007,70644,Diaphane,local,query,1771885500,1390899840.0,False
31790,70644,SackJo22,local,query,1771885500,1304898120.0,False
27981,70644,Clara,local,query,1771885500,1281797160.0,False
14437,70644,silviao,local,query,1771885500,1207039440.0,False
6343,70644,musetta,local,query,1771885500,1151698980.0,False
41055,70653,thesweb,local,query,1772164440,1359497580.0,False
40486,70653,thesweb,local,query,1772164440,1355851500.0,False
39969,70653,thesweb,local,query,1772164440,1352915040.0,False
39704,70653,thesweb,local,query,1772164440,1351466940.0,False
28565,70614,mwic,local,query,1771710360,1285756080.0,False
7647,70614,stefsax,local,query,1771710360,1161840960.0,False
69479,70618,Kirkoid,local,query,1771717500,1740277020.0,False
43938,70618,Kirkoid,local,query,1771717500,1382838240.0,False
38568,70618,Kirkoid,local,query,1771717500,1344043440.0,False
35930,70618,Kirkoid,local,query,1771717500,1330130580.0,False
65553,70625,scomber,local,query,1771720560,1664993820.0,False
63805,70625,scomber,local,query,1771720560,1624032240.0,False
62292,70625,scomber,local,query,1771720560,1601225100.0,False
61782,70625,scomber,local,query,1771720560,1591906380.0,False
44049,70625,scomber,local,query,1771720560,1383259800.0,False
69453,70639,softmartin,local,query,1771761840,1739976540.0,False
23513,70639,presse,local,query,1771761840,1257231480.0,False
23284,70639,presse,local,query,1771761840,1256033220.0,False
20334,70639,aliteralmind,local,query,1771761840,1239543600.0,False
18210,70639,chandubaba,local,query,1771761840,1229578620.0,False
39914,70546,annabloom,local,query,1769741340,1352702400.0,False
64902,70584,scomber,local,query,1770955440,1649086800.0,False
63559,70584,scomber,local,query,1770955440,1619044200.0,False
61086,70584,JeffSpeed68,local,query,1770955440,1582014960.0,False
59492,70584,JeffSpeed68,local,query,1770955440,1553111220.0,False
57145,70584,scomber,local,query,1770955440,1515604860.0,False
69773,70614,RobertWarrington,local,query,1771710360,1748112540.0,False
69493,70614,mwic,local,query,1771710360,1740304620.0,False
63836,70614,RobertWarrington,local,query,1771710360,1624777140.0,False
63352,70614,RobertWarrington,local,query,1771710360,1615828500.0,False
60367,70614,debbizo,local,query,1771710360,1569466920.0,False
47321,70614,debbizo,local,query,1771710360,1410053220.0,False
47314,70614,kcentric,local,query,1771710360,1410018900.0,False
47288,70614,unreal_dm,local,query,1771710360,1409877120.0,False
47268,70614,rocavaco,local,query,1771710360,1409716080.0,False
29766,70614,debbizo,local,query,1771710360,1292899200.0,False
13010,70489,007talent,local,query,1768540800,1198210080.0,False
41691,70503,getatmic,local,query,1768742280,1363696740.0,False
30616,70503,getatmic,local,query,1768742280,1298141400.0,False
27152,70503,getatmic,local,query,1768742280,1276722060.0,False
11564,70503,calendargirl,local,query,1768742280,1188727440.0,False
70368,70522,jaspertine,local,query,1769204100,1765651440.0,False
69521,70522,jaspertine,local,query,1769204100,1740900900.0,False
69064,70522,SkyeJordan,local,query,1769204100,1730704980.0,False
68919,70522,jaspertine,local,query,1769204100,1728758280.0,False
68865,70522,jaspertine,local,query,1769204100,1727549160.0,False
55391,70522,Bluemillenium,local,query,1769204100,1484392680.0,False
27050,70522,Saelynh,local,query,1769204100,1275960000.0,False
61916,70546,Lemoneight,local,query,1769741340,1594127940.0,False
52940,70546,doxent,local,query,1769741340,1454248140.0,False
49303,70546,VJ_Memes,local,query,1769741340,1424630520.0,False
40478,70546,onlymeith,local,query,1769741340,1355756040.0,False
70000,70453,SpinOpel,local,query,1767329640,1754832360.0,False
33246,70453,VJ_Memes,local,query,1767329640,1314742560.0,False
62578,70470,softmartin,local,query,1767925740,1605371700.0,False
50582,70470,Mr_Yesterday,local,query,1767925740,1434669420.0,False
49467,70470,NiGiD,local,query,1767925740,1425489480.0,False
36927,70470,Wired_Ant,local,query,1767925740,1335435540.0,False
65019,70473,brylie,local,query,1767995700,1652227980.0,False
64228,70473,lunasspecto,local,query,1767995700,1633529580.0,False
59824,70473,Apoxode,local,query,1767995700,1559497620.0,False
31973,70473,Exorcist,pool,query,1767995700,,False
26652,70473,NRF,local,query,1767995700,1273298040.0,False
69357,70489,admiralbob77,local,query,1768540800,1737648480.0,False
63486,70489,brunoaramayo,local,query,1768540800,1618247640.0,False
28844,70489,nickleus,local,query,1768540800,1287410040.0,False
20721,70489,JakeCarter,local,query,1768540800,1241770800.0,False
13388,70489,Hipnoninja,local,query,1768540800,1201022940.0,False
8168,70258,zikweb,local,query,1763088300,1165603140.0,False
3468,70258,zikweb,local,query,1763088300,1136054220.0,False
3306,70258,gurdonark,local,query,1763088300,1134211920.0,False
70226,70343,NiGiD,local,query,1764902640,1762296120.0,False
70225,70343,softmartin,local,query,1764902640,1762266540.0,False
70221,70343,Javolenus,local,query,1764902640,1762235400.0,False
70122,70343,mactonite,local,query,1764902640,1760139660.0,False
70117,70343,mactonite,local,query,1764902640,1760046180.0,False
70291,70411,Coruscate,local,query,1766455560,1763718600.0,False
70262,70411,NiGiD,local,query,1766455560,1763177160.0,False
70227,70411,NiGiD,local,query,1766455560,1762296540.0,False
34851,70411,snowflake,local,query,1766455560,1323963000.0,False
34403,70411,copperhead,local,query,1766455560,1321730460.0,False
18084,70411,scomber,local,query,1766455560,1228796160.0,False
70449,70453,Michelle_Noel,local,query,1767329640,1767296880.0,False
70303,70453,SpinOpel,local,query,1767329640,1763898060.0,False
52275,70206,Vidian,local,query,1761587100,1448292420.0,False
35332,70206,Vidian,local,query,1761587100,1326743520.0,False
22522,70206,Vidian,local,query,1761587100,1251942480.0,False
10703,70206,Vidian,local,query,1761587100,1181683680.0,False
70195,70211,djlang59,local,query,1761882600,1761468480.0,False
70191,70211,bblohowiak,local,query,1761882600,1761460920.0,False
70176,70211,JansMusic,local,query,1761882600,1761442500.0,False
3461,70211,jlbrock44,local,query,1761882600,1136041500.0,False
3452,70211,jlbrock44,local,query,1761882600,1136038560.0,False
36432,70217,vpd,pool,query,1762042320,,False
36427,70217,vpd,pool,query,1762042320,,False
36420,70217,vpd,pool,query,1762042320,,False
763,70217,fgr,local,query,1762042320,1111118880.0,False
70150,70258,zikweb,local,query,1763088300,1761308820.0,False
63514,70258,zikweb,local,query,1763088300,1618706160.0,False
61833,70258,zikweb,local,query,1763088300,1592645460.0,False
1864,70198,djlang59,local,query,1761472200,1121300400.0,False
1246,70198,djlang59,local,query,1761472200,1115806980.0,False
59017,70200,Mr_Yesterday,local,query,1761482880,1546386180.0,False
58884,70200,Mr_Yesterday,local,query,1761482880,1544912760.0,False
53515,70200,Mr_Yesterday,local,query,1761482880,1459899360.0,False
50704,70200,Mr_Yesterday,local,query,1761482880,1435498380.0,False
45327,70200,Mr_Yesterday,local,query,1761482880,1393755120.0,False
40129,70200,Mr_Yesterday,local,query,1761482880,1353780600.0,False
40126,70200,Mr_Yesterday,local,query,1761482880,1353778380.0,False
39449,70200,Mr_Yesterday,local,query,1761482880,1349563980.0,False
65017,70202,Kirkoid,local,query,1761496260,1652191740.0,False
64958,70202,Kirkoid,local,query,1761496260,1650256680.0,False
64933,70202,Kirkoid,local,query,1761496260,1649582100.0,False
43373,70202,Kirkoid,local,query,1761496260,1377696900.0,False
10751,70202,Kirkoid,local,query,1761496260,1182004440.0,False
10272,70202,narva9,local,query,1761496260,1179067380.0,False
62754,70184,softmartin,local,query,1761451560,1607866260.0,False
69832,70187,musikpirat,local,query,1761454440,1749948840.0,False
68986,70187,musikpirat,local,query,1761454440,1729991580.0,False
68852,70187,musikpirat,local,query,1761454440,1727257500.0,False
68307,70187,musikpirat,local,query,1761454440,1717404660.0,False
62544,70187,musikpirat,local,query,1761454440,1604798280.0,False
50461,70187,offlinebouncer,local,query,1761454440,1434118740.0,False
69001,70197,Carosone,local,query,1761471720,1730001120.0,False
61334,70197,Carosone,local,query,1761471720,1586063640.0,False
52189,70197,Carosone,local,query,1761471720,1447585800.0,False
45680,70197,Carosone,local,query,1761471720,1397296620.0,False
44748,70197,Carosone,local,query,1761471720,1388828880.0,False
12134,70198,djlang59,local,query,1761472200,1193168940.0,False
10744,70198,djlang59,local,query,1761472200,1181985300.0,False
8097,70198,djlang59,local,query,1761472200,1165183080.0,False
2244,70198,djlang59,local,query,1761472200,1123076640.0,False
3039,70179,gurdonark,local,query,1761444600,1131200700.0,False
69930,70181,speck,local,query,1761449400,1752477300.0,False
69929,70181,speck,local,query,1761449400,1752474900.0,False
69914,70181,speck,local,query,1761449400,1752206100.0,False
69869,70181,speck,local,query,1761449400,1750742700.0,False
64902,70183,scomber,local,query,1761451140,1649086800.0,False
63559,70183,scomber,local,query,1761451140,1619044200.0,False
63244,70183,scomber,local,query,1761451140,1614108180.0,False
62303,70183,scomber,local,query,1761451140,1601518620.0,False
61782,70183,scomber,local,query,1761451140,1591906380.0,False
31484,70183,scomber,local,query,1761451140,1303013640.0,False
24576,70183,scomber,local,query,1761451140,1262187540.0,False
70109,70184,softmartin,local,query,1761451560,1759716120.0,False
70080,70184,softmartin,local,query,1761451560,1758603000.0,False
69952,70184,softmartin,local,query,1761451560,1753168800.0,False
69633,70184,softmartin,local,query,1761451560,1744245660.0,False
35018,70175,Deeplastik,local,query,1761441060,1324909440.0,False
70022,70177,texasradiofish,local,query,1761442560,1756071600.0,False
67995,70177,texasradiofish,local,query,1761442560,1711235580.0,False
67156,70177,texasradiofish,local,query,1761442560,1695415440.0,False
66794,70177,texasradiofish,local,query,1761442560,1690507980.0,False
68612,70178,mwic,local,query,1761442620,1721929800.0,False
68373,70178,mwic,local,query,1761442620,1719230760.0,False
68330,70178,mwic,local,query,1761442620,1717993560.0,False
68105,70178,mwic,local,query,1761442620,1714287480.0,False
61255,70178,mwic,local,query,1761442620,1584862620.0,False
60684,70178,mwic,local,query,1761442620,1574600160.0,False
57325,70178,mwic,local,query,1761442620,1519558020.0,False
70072,70179,Dan_Mantau,local,query,1761444600,1758339060.0,False
69042,70179,snowflake,local,query,1761444600,1730368260.0,False
53577,70179,SackJo22,local,query,1761444600,1460581740.0,False
25112,70179,lisadb,local,query,1761444600,1265206860.0,False
32050,70163,Exorcist,pool,query,1761430320,,False
32012,70163,Exorcist,pool,query,1761430320,,False
31974,70163,Exorcist,pool,query,1761430320,,False
5247,70163,Cartonwood,local,query,1761430320,1145813340.0,False
763,70163,fgr,local,query,1761430320,1111118880.0,False
63001,70166,PorchCat,local,query,1761433320,1610997480.0,False
53860,70166,PorchCat,local,query,1761433320,1463845260.0,False
33421,70166,PorchCat,local,query,1761433320,1315540440.0,False
5036,70166,PorchCat,local,query,1761433320,1144977840.0,False
60367,70169,debbizo,local,query,1761436800,1569466920.0,False
58040,70169,debbizo,local,query,1761436800,1532928300.0,False
47704,70169,debbizo,local,query,1761436800,1412962980.0,False
47646,70169,debbizo,local,query,1761436800,1412600880.0,False
69502,70175,Deeplastik,local,query,1761441060,1740518700.0,False
68266,70175,Deeplastik,local,query,1761441060,1716917640.0,False
35252,70175,Deeplastik,local,query,1761441060,1326291120.0,False
9662,70120,zeusjones,local,query,1760066280,1175967300.0,False
66295,70121,Reiswerk,local,query,1760105520,1681218360.0,False
64473,70121,Lemoneight,local,query,1760105520,1639286040.0,False
64459,70121,Carosone,local,query,1760105520,1638958440.0,False
63221,70121,Whitewolf225,local,query,1760105520,1613664420.0,False
63094,70121,speck,local,query,1760105520,1612061040.0,False
62916,70121,ramblinglibrarian,local,query,1760105520,1609753080.0,False
62628,70121,speck,local,query,1760105520,1606277580.0,False
61264,70121,speck,local,query,1760105520,1585112400.0,False
68945,70163,BOCrew,local,query,1761430320,1729250220.0,False
63215,70163,vo1k1,local,query,1761430320,1613547720.0,False
63078,70163,vo1k1,local,query,1761430320,1611829980.0,False
61951,70163,vo1k1,local,query,1761430320,1594555560.0,False
61595,70163,vo1k1,local,query,1761430320,1589228160.0,False
60776,70163,vo1k1,local,query,1761430320,1576422300.0,False
53776,70163,vo1k1,local,query,1761430320,1462735080.0,False
69307,70090,speck,local,query,1758938760,1736222340.0,False
68373,70090,mwic,local,query,1758938760,1719230760.0,False
9135,70090,wakeproject,local,query,1758938760,1173102420.0,False
69363,70095,thatcrazylittleasian,local,query,1759329000,1737787680.0,False
58990,70095,djlang59,local,query,1759329000,1546080180.0,False
30769,70095,admiralbob77,local,query,1759329000,1299004860.0,False
25275,70095,copperhead,local,query,1759329000,1266009720.0,False
70083,70098,SpinOpel,local,query,1759465200,1758606000.0,False
70077,70098,SackJo22,local,query,1759465200,1758396540.0,False
70075,70098,Haskel,local,query,1759465200,1758391200.0,False
70072,70098,Dan_Mantau,local,query,1759465200,1758339060.0,False
69996,70098,MalreDeszik,local,query,1759465200,1754797980.0,False
69861,70098,MalreDeszik,local,query,1759465200,1750507320.0,False
67847,70120,Javolenus,local,query,1760066280,1708299780.0,False
67839,70120,jaspertine,local,query,1760066280,1708245780.0,False
65553,70120,scomber,local,query,1760066280,1664993820.0,False
70035,70041,admiralbob77,local,query,1757041860,1756719600.0,False
69949,70041,mwic,local,query,1757041860,1753093140.0,False
69790,70041,Javolenus,local,query,1757041860,1749087000.0,False
58864,70041,copperhead,local,query,1757041860,1544626260.0,False
70036,70054,Reiswerk,local,query,1757650260,1756732980.0,False
70035,70054,admiralbob77,local,query,1757650260,1756719600.0,False
70033,70054,jlbrock44,local,query,1757650260,1756589880.0,False
70018,70054,snowflake,local,query,1757650260,1755882660.0,False
64303,70069,NiGiD,local,query,1758260160,1635550380.0,False
63932,70069,MalreDeszik,local,query,1758260160,1627204920.0,False
61140,70069,Javolenus,local,query,1758260160,1582939020.0,False
59645,70069,Mr_Yesterday,local,query,1758260160,1556222460.0,False
57043,70069,tonux_gix,local,query,1758260160,1513757820.0,False
57041,70069,tonux_gix,local,query,1758260160,1513756500.0,False
56913,70069,SiobhanD,local,query,1758260160,1511709360.0,False
69913,70090,jlbrock44,local,query,1758938760,1752183900.0,False
68718,70011,Whitewolf225,local,query,1755619620,1723897080.0,False
45304,70011,doxent,local,query,1755619620,1393511100.0,False
45149,70011,AlexBeroza,local,query,1755619620,1391928780.0,False
45013,70011,urmymuse,local,query,1755619620,1390922640.0,False
44468,70011,snowflake,local,query,1755619620,1386871440.0,False
23928,70011,jaspertine,local,query,1755619620,1258820280.0,False
69058,70031,admiralbob77,local,query,1756562400,1730574720.0,False
65553,70031,scomber,local,query,1756562400,1664993820.0,False
63740,70031,JeffSpeed68,local,query,1756562400,1622287260.0,False
60805,70031,djlang59,local,query,1756562400,1577006040.0,False
60750,70031,mindmapthat,local,query,1756562400,1576039860.0,False
42310,70031,CSoul,local,query,1756562400,1367746680.0,False
29920,70031,debbizo,local,query,1756562400,1293831840.0,False
27761,70031,Nurykabe,local,query,1756562400,1280401440.0,False
26893,70031,debbizo,local,query,1756562400,1274850360.0,False
25165,70031,Anomaly_Jonez,local,query,1756562400,1265429220.0,False
69990,69991,bblohowiak,local,query,1754678400,1754637300.0,False
69971,69991,snowflake,local,query,1754678400,1753964340.0,False
69958,69991,mindmapthat,local,query,1754678400,1753441980.0,False
69946,69991,mwic,local,query,1754678400,1753087080.0,False
69993,69998,airtone,local,query,1754818140,1754711460.0,False
69987,69998,mwic,local,query,1754818140,1754565600.0,False
69986,69998,Nurykabe,local,query,1754818140,1754560680.0,False
69983,69998,mindmapthat,local,query,1754818140,1754310960.0,False
69980,70003,bblohowiak,local,query,1755231420,1754215380.0,False
69938,70003,Javolenus,local,query,1755231420,1752904320.0,False
69910,70003,Apoxode,local,query,1755231420,1752154800.0,False
69909,70003,Apoxode,local,query,1755231420,1752154380.0,False
69907,70003,Apoxode,local,query,1755231420,1752152760.0,False
69960,70011,mindmapthat,local,query,1755619620,1753443240.0,False
69947,70011,speck,local,query,1755619620,1753090320.0,False
69783,70011,mwic,local,query,1755619620,1748775600.0,False
69958,69971,mindmapthat,local,query,1753964340,1753441980.0,False
69951,69971,speck,local,query,1753964340,1753164780.0,False
69946,69971,mwic,local,query,1753964340,1753087080.0,False
69967,69972,jlbrock44,local,query,1754021820,1753629600.0,False
69931,69972,bblohowiak,local,query,1754021820,1752494040.0,False
69908,69972,Apoxode,local,query,1754021820,1752153780.0,False
69907,69972,Apoxode,local,query,1754021820,1752152760.0,False
69971,69976,snowflake,local,query,1754099160,1753964340.0,False
69963,69976,Apoxode,local,query,1754099160,1753457340.0,False
69958,69976,mindmapthat,local,query,1754099160,1753441980.0,False
69951,69976,speck,local,query,1754099160,1753164780.0,False
69946,69976,mwic,local,query,1754099160,1753087080.0,False
69984,69989,Apoxode,local,query,1754626680,1754317620.0,False
69980,69989,bblohowiak,local,query,1754626680,1754215380.0,False
69978,69989,Apoxode,local,query,1754626680,1754156280.0,False
69974,69989,mindmapthat,local,query,1754626680,1754047320.0,False
59327,69880,Apoxode,local,query,1750995720,1550078820.0,False
69559,69906,zep_hurme,local,query,1751805780,1742470740.0,False
69520,69906,scomber,local,query,1751805780,1740851280.0,False
69282,69906,admiralbob77,local,query,1751805780,1735786560.0,False
62202,69906,admiralbob77,local,query,1751805780,1599953460.0,False
60898,69906,JeffSpeed68,local,query,1751805780,1578738660.0,False
69931,69937,bblohowiak,local,query,1752845820,1752494040.0,False
69928,69937,speck,local,query,1752845820,1752474180.0,False
69919,69937,snowflake,local,query,1752845820,1752251460.0,False
69913,69937,jlbrock44,local,query,1752845820,1752183900.0,False
69931,69955,bblohowiak,local,query,1753394700,1752494040.0,False
69919,69955,snowflake,local,query,1753394700,1752251460.0,False
69918,69955,snowflake,local,query,1753394700,1752247620.0,False
65207,69955,snowflake,local,query,1753394700,1656630780.0,False
23535,69955,commonsplice,local,query,1753394700,1257305760.0,False
69963,69971,Apoxode,local,query,1753964340,1753457340.0,False
61255,69858,mwic,local,query,1750390860,1584862620.0,False
61180,69858,Javolenus,local,query,1750390860,1583547120.0,False
60638,69858,NiGiD,local,query,1750390860,1573978320.0,False
69425,69866,Nurykabe,local,query,1750625100,1739174580.0,False
69380,69866,Coruscate,local,query,1750625100,1738110600.0,False
69110,69866,Coruscate,local,query,1750625100,1732069620.0,False
68117,69866,scomber,local,query,1750625100,1714427460.0,False
64473,69866,Lemoneight,local,query,1750625100,1639286040.0,False
31199,69866,Fireproof_Babies,local,query,1750625100,1301585880.0,False
22692,69866,snowflake,local,query,1750625100,1252933320.0,False
69797,69880,Javolenus,local,query,1750995720,1749257520.0,False
61244,69880,NiGiD,local,query,1750995720,1584793260.0,False
60741,69880,admiralbob77,local,query,1750995720,1575818580.0,False
60300,69880,Reiswerk,local,query,1750995720,1567857960.0,False
60037,69880,SiobhanD,local,query,1750995720,1563095460.0,False
59384,69880,doxent,local,query,1750995720,1551008760.0,False
68702,69823,bblohowiak,local,query,1749940980,1723452780.0,False
68298,69823,bblohowiak,local,query,1749940980,1717314180.0,False
67795,69823,bblohowiak,local,query,1749940980,1707631440.0,False
69468,69826,sparky,local,query,1749944160,1740263280.0,False
67625,69826,sparky,local,query,1749944160,1703655540.0,False
63211,69826,sparky,local,query,1749944160,1613487060.0,False
62820,69826,sparky,local,query,1749944160,1608560160.0,False
48121,69835,romancito,local,query,1749957180,1416094500.0,False
42675,69835,romancito,local,query,1749957180,1371056820.0,False
40354,69835,romancito,local,query,1749957180,1355071440.0,False
31366,69835,romancito,local,query,1749957180,1302431880.0,False
27528,69835,romancito,local,query,1749957180,1279018020.0,False
21662,69835,romancito,local,query,1749957180,1247604720.0,False
65881,69858,texasradiofish,local,query,1750390860,1672109880.0,False
63784,69858,MalreDeszik,local,query,1750390860,1623467160.0,False
61324,69858,SiobhanD,local,query,1750390860,1586051700.0,False
7478,69787,PorchCat,local,query,1748873760,1160670960.0,False
69777,69795,MalreDeszik,local,query,1749179460,1748493840.0,False
69759,69795,Apoxode,local,query,1749179460,1747699980.0,False
68955,69795,Apoxode,local,query,1749179460,1729640760.0,False
68835,69795,Apoxode,local,query,1749179460,1726832940.0,False
62761,69795,NiGiD,local,query,1749179460,1607918100.0,False
62641,69795,Javolenus,local,query,1749179460,1606462200.0,False
61747,69795,admiralbob77,local,query,1749179460,1591510320.0,False
69778,69814,mindmapthat,local,query,1749783180,1748494740.0,False
61296,69814,Whitewolf225,local,query,1749783180,1585803300.0,False
61096,69814,Coruscate,local,query,1749783180,1582246380.0,False
59591,69814,bangcorrupt,local,query,1749783180,1554982140.0,False
59561,69814,Javolenus,local,query,1749783180,1554442860.0,False
69518,69823,bblohowiak,local,query,1749940980,1740821220.0,False
69487,69823,bblohowiak,local,query,1749940980,1740295260.0,False
68872,69823,bblohowiak,local,query,1749940980,1727769900.0,False
52469,69772,andrewwainwright,local,query,1748044680,1449916440.0,False
51515,69772,JeffSpeed68,local,query,1748044680,1441699800.0,False
41343,69772,Silkwords,local,query,1748044680,1361184480.0,False
40051,69772,Coruscate,local,query,1748044680,1353424920.0,False
35352,69772,Coruscate,local,query,1748044680,1326827820.0,False
54321,69773,JeffSpeed68,local,query,1748112540,1469185380.0,False
54182,69773,Blue_Wave_Theory,local,query,1748112540,1467380220.0,False
37332,69773,mindmapthat,local,query,1748112540,1337439480.0,False
33939,69773,mindmapthat,local,query,1748112540,1318506180.0,False
68655,69779,Apoxode,local,query,1748574600,1722611280.0,False
68654,69779,Javolenus,local,query,1748574600,1722607260.0,False
68649,69779,GeeArtriasRose,local,query,1748574600,1722535260.0,False
68648,69779,jlbrock44,local,query,1748574600,1722533940.0,False
63911,69787,mindmapthat,local,query,1748873760,1626593820.0,False
60986,69787,JeffSpeed68,local,query,1748873760,1580279220.0,False
14542,69787,admiralbob77,local,query,1748873760,1207715820.0,False
27187,69765,AlexBeroza,local,query,1747811820,1276994580.0,False
19007,69765,rokamic,local,query,1747811820,1233188340.0,False
17756,69765,DoKashiteru,local,query,1747811820,1226899260.0,False
16080,69765,luismond,local,query,1747811820,1217592000.0,False
4060,69765,wwilliam,local,query,1747811820,1140889500.0,False
2463,69765,cameratvcamera,local,query,1747811820,1124729460.0,False
69222,69770,Apoxode,local,query,1747975380,1734390540.0,False
69215,69770,annabloom,local,query,1747975380,1734314580.0,False
69212,69770,Apoxode,local,query,1747975380,1734294000.0,False
26657,69770,Fireproof_Babies,local,query,1747975380,1273345620.0,False
19444,69770,Mellotroniac,local,query,1747975380,1235048760.0,False
69716,69772,jaspertine,local,query,1748044680,1746297180.0,False
68785,69772,Coruscate,local,query,1748044680,1725676860.0,False
66850,69772,Zenboy1955,local,query,1748044680,1691734320.0,False
63204,69772,zep_hurme,local,query,1748044680,1613285400.0,False
59663,69772,Radioontheshelf,local,query,1748044680,1556432760.0,False
44930,69731,fluffy,local,query,1746901980,1390260780.0,False
